timestamp,open,high,low,close,volume
2025-12-30 19:00:00,2971.63,2971.63,2944.76,2969.57,14149.8531
2025-12-30 19:30:00,2969.57,2974.6,2966.89,2971.56,3634.5759
2025-12-30 20:00:00,2971.56,2973.89,2967.51,2968.37,2299.4223
2025-12-30 20:30:00,2968.37,2969.44,2956.49,2958.84,3705.1958
2025-12-30 21:00:00,2958.84,2965.6,2954.28,2962.12,3071.8806
2025-12-30 21:30:00,2962.12,2969.44,2962.12,2968.63,1967.2604
2025-12-30 22:00:00,2968.69,2971.73,2967.45,2970.27,3733.4663
2025-12-30 22:30:00,2970.26,2972.11,2965.55,2969.54,2378.4622
2025-12-30 23:00:00,2969.53,2975.96,2967.59,2973.47,3018.5261
2025-12-30 23:30:00,2973.48,2975.0,2970.0,2973.69,2276.4165
2025-12-31 00:00:00,2973.69,2973.69,2962.49,2969.4,3060.0899
2025-12-31 00:30:00,2969.38,2969.94,2962.99,2966.4,1537.151
2025-12-31 01:00:00,2966.4,2984.56,2961.89,2979.0,4198.712
2025-12-31 01:30:00,2979.0,2984.86,2978.65,2980.13,2576.9835
2025-12-31 02:00:00,2980.13,2982.62,2975.59,2979.99,1845.3457
2025-12-31 02:30:00,2979.99,2983.6,2974.41,2981.5,2310.7791
2025-12-31 03:00:00,2981.5,2984.0,2975.01,2975.02,2467.8627
2025-12-31 03:30:00,2975.02,2976.44,2966.15,2970.69,2324.9268
2025-12-31 04:00:00,2970.68,2975.29,2969.71,2971.68,2515.8682
2025-12-31 04:30:00,2971.69,2973.87,2968.92,2969.45,1838.06
2025-12-31 05:00:00,2969.45,2980.0,2969.45,2979.05,2664.9358
2025-12-31 05:30:00,2979.05,2979.39,2974.44,2975.21,2134.3065
2025-12-31 06:00:00,2975.21,2978.57,2975.2,2977.18,2409.7377
2025-12-31 06:30:00,2977.18,2978.76,2974.68,2975.63,1400.5436
2025-12-31 07:00:00,2975.64,2977.23,2970.15,2975.41,2432.6429
2025-12-31 07:30:00,2975.41,2977.36,2972.97,2976.98,2273.1063
2025-12-31 08:00:00,2976.97,2980.01,2975.37,2977.0,6769.3679
2025-12-31 08:30:00,2977.0,2977.0,2963.91,2969.4,3631.4542
2025-12-31 09:00:00,2969.39,2975.0,2969.17,2973.81,3043.9379
2025-12-31 09:30:00,2973.81,2977.95,2972.97,2976.89,2969.9017
2025-12-31 10:00:00,2976.88,2983.01,2976.79,2978.17,3738.2365
2025-12-31 10:30:00,2978.17,2981.48,2975.55,2981.34,2612.1143
2025-12-31 11:00:00,2981.34,2992.13,2980.2,2991.15,9993.7949
2025-12-31 11:30:00,2991.14,3003.64,2989.3,3002.2,21401.6844
2025-12-31 12:00:00,3002.2,3003.1,2995.92,2998.33,7913.3947
2025-12-31 12:30:00,2998.33,2999.48,2984.34,2987.25,7775.5145
2025-12-31 13:00:00,2987.25,2997.59,2986.44,2994.32,3172.8726
2025-12-31 13:30:00,2994.31,3000.06,2988.21,2997.16,4484.3971
2025-12-31 14:00:00,2997.17,3028.08,2996.66,3009.29,20061.4435
2025-12-31 14:30:00,3009.27,3011.97,2981.44,2993.75,12643.2116
2025-12-31 15:00:00,2993.74,2994.23,2969.99,2976.98,11920.9839
2025-12-31 15:30:00,2976.98,2989.37,2968.0,2985.76,9394.1145
2025-12-31 16:00:00,2985.76,2997.4,2980.0,2987.5,7569.7965
2025-12-31 16:30:00,2987.5,2987.5,2958.91,2976.03,12424.4622
2025-12-31 17:00:00,2976.03,2980.42,2968.0,2975.4,4117.8894
2025-12-31 17:30:00,2975.41,2979.93,2971.7,2975.77,3253.9724
2025-12-31 18:00:00,2975.77,2985.69,2972.99,2981.9,3482.134
2025-12-31 18:30:00,2981.91,2981.91,2971.42,2974.33,3083.2659
2025-12-31 19:00:00,2974.32,2981.44,2973.05,2976.84,2501.4277
2025-12-31 19:30:00,2976.85,2977.32,2970.27,2971.15,2402.5675
2025-12-31 20:00:00,2971.16,2973.24,2966.17,2971.65,5466.2417
2025-12-31 20:30:00,2971.64,2979.89,2963.43,2975.67,7333.7154
2025-12-31 21:00:00,2975.67,2982.53,2973.84,2980.48,2357.5889
2025-12-31 21:30:00,2980.48,2984.86,2979.61,2982.25,1950.2552
2025-12-31 22:00:00,2982.25,2984.24,2979.09,2983.71,1808.0062
2025-12-31 22:30:00,2983.71,2983.72,2974.42,2977.14,2244.9389
2025-12-31 23:00:00,2977.14,2977.14,2973.01,2975.64,2166.1133
2025-12-31 23:30:00,2975.63,2975.64,2970.19,2971.64,2049.7376
2026-01-01 00:00:00,2971.65,2980.59,2971.15,2979.75,3249.3297
2026-01-01 00:30:00,2979.74,2982.83,2978.42,2979.81,1235.9193
2026-01-01 01:00:00,2979.81,2988.96,2979.8,2982.43,2590.2947
2026-01-01 01:30:00,2982.42,2988.0,2979.18,2984.32,2976.8176
2026-01-01 02:00:00,2984.33,2987.82,2982.93,2984.43,1289.6837
2026-01-01 02:30:00,2984.43,2986.57,2980.9,2982.49,1143.0647
2026-01-01 03:00:00,2982.5,2986.18,2981.62,2983.32,1049.7409
2026-01-01 03:30:00,2983.31,2983.9,2979.53,2980.0,742.8531
2026-01-01 04:00:00,2979.99,2980.97,2974.49,2977.86,1601.0779
2026-01-01 04:30:00,2977.87,2979.69,2972.99,2975.35,8056.6494
2026-01-01 05:00:00,2975.36,2982.15,2975.36,2982.15,1331.026
2026-01-01 05:30:00,2982.14,2983.79,2980.02,2981.49,2599.8079
2026-01-01 06:00:00,2981.49,2981.49,2978.0,2979.3,2969.4153
2026-01-01 06:30:00,2979.29,2979.5,2975.89,2975.89,2764.9046
2026-01-01 07:00:00,2975.9,2980.47,2975.89,2977.52,2532.3415
2026-01-01 07:30:00,2977.52,2980.89,2977.52,2978.53,2264.1519
2026-01-01 08:00:00,2978.52,2982.3,2977.8,2981.44,2046.5978
2026-01-01 08:30:00,2981.44,2983.0,2980.0,2982.59,1984.8591
2026-01-01 09:00:00,2982.59,2987.41,2982.15,2984.26,2651.1247
2026-01-01 09:30:00,2984.26,2985.5,2982.69,2984.0,1750.341
2026-01-01 10:00:00,2984.0,2985.77,2982.14,2983.28,1544.8916
2026-01-01 10:30:00,2983.28,2985.0,2982.59,2985.0,1474.4928
2026-01-01 11:00:00,2984.99,2993.2,2984.99,2987.09,3722.8631
2026-01-01 11:30:00,2987.09,2989.7,2985.16,2989.69,3483.5311
2026-01-01 12:00:00,2989.7,2990.45,2984.0,2986.02,2673.3844
2026-01-01 12:30:00,2986.02,2988.28,2983.36,2987.69,2345.8258
2026-01-01 13:00:00,2987.7,2990.09,2983.8,2983.8,2890.714
2026-01-01 13:30:00,2983.81,2986.0,2982.02,2982.96,2451.8842
2026-01-01 14:00:00,2982.96,2984.62,2978.13,2979.99,5426.2143
2026-01-01 14:30:00,2979.99,2986.45,2977.74,2985.15,2284.009
2026-01-01 15:00:00,2985.16,2987.3,2980.75,2985.02,1646.5298
2026-01-01 15:30:00,2985.03,2994.87,2983.84,2989.87,4502.2244
2026-01-01 16:00:00,2989.87,2990.84,2980.75,2985.42,3666.4746
2026-01-01 16:30:00,2985.42,2986.95,2981.04,2982.29,3172.5444
2026-01-01 17:00:00,2982.28,2992.0,2980.89,2991.84,3495.8967
2026-01-01 17:30:00,2991.85,3005.98,2986.92,2990.44,9259.658
2026-01-01 18:00:00,2990.44,2992.64,2985.15,2986.61,3567.6659
2026-01-01 18:30:00,2986.61,2992.74,2986.61,2990.41,2208.3423
2026-01-01 19:00:00,2990.4,2990.41,2987.23,2988.41,1421.093
2026-01-01 19:30:00,2988.41,2998.04,2987.78,2995.42,1765.5847
2026-01-01 20:00:00,2995.42,2997.15,2990.82,2992.85,1671.2523
2026-01-01 20:30:00,2992.85,2992.86,2987.54,2989.08,2095.4676
2026-01-01 21:00:00,2989.09,2993.06,2988.0,2992.61,947.6889
2026-01-01 21:30:00,2992.61,2992.62,2987.66,2989.66,1051.8553
2026-01-01 22:00:00,2989.66,2994.26,2989.65,2992.71,1392.3333
2026-01-01 22:30:00,2992.71,3000.26,2987.57,2999.3,4096.5177
2026-01-01 23:00:00,2999.29,3007.31,2990.98,3004.89,10520.6865
2026-01-01 23:30:00,3004.89,3010.0,3002.47,3004.19,4478.8942
2026-01-02 00:00:00,3004.19,3006.38,2995.38,3002.32,3883.9306
2026-01-02 00:30:00,3002.31,3008.48,2997.42,3006.14,2999.0478
2026-01-02 01:00:00,3006.15,3008.08,3001.97,3002.48,1821.9233
2026-01-02 01:30:00,3002.47,3003.95,2998.46,3002.98,1443.0739
2026-01-02 02:00:00,3002.99,3002.99,2992.49,2994.92,2133.3425
2026-01-02 02:30:00,2994.92,3003.65,2994.26,3002.29,3135.8627
2026-01-02 03:00:00,3002.29,3017.67,3000.0,3013.63,8109.8672
2026-01-02 03:30:00,3013.62,3035.0,3012.21,3022.53,16718.5588
2026-01-02 04:00:00,3022.53,3024.61,3013.46,3015.99,3542.2706
2026-01-02 04:30:00,3015.99,3018.97,3010.5,3011.84,1955.3204
2026-01-02 05:00:00,3011.83,3018.63,3009.02,3010.2,2607.4663
2026-01-02 05:30:00,3010.19,3018.0,3009.46,3016.56,1513.5222
2026-01-02 06:00:00,3016.55,3024.18,3014.49,3023.58,1825.3387
2026-01-02 06:30:00,3023.57,3039.54,3022.7,3026.9,8017.3212
2026-01-02 07:00:00,3026.91,3032.41,3022.51,3025.14,3961.6693
2026-01-02 07:30:00,3025.14,3025.14,3016.89,3018.33,2158.6793
2026-01-02 08:00:00,3018.32,3028.89,3015.95,3026.0,3416.7594
2026-01-02 08:30:00,3026.01,3033.88,3022.61,3032.28,3862.6374
2026-01-02 09:00:00,3032.27,3048.74,3030.15,3040.06,9269.8316
2026-01-02 09:30:00,3040.06,3055.0,3036.0,3048.15,10553.7689
2026-01-02 10:00:00,3048.16,3069.71,3045.71,3054.54,23039.334
2026-01-02 10:30:00,3054.54,3063.58,3054.13,3057.25,5268.9896
2026-01-02 11:00:00,3057.25,3057.91,3040.89,3047.38,8372.1098
2026-01-02 11:30:00,3047.39,3052.53,3044.21,3047.82,3363.453
2026-01-02 12:00:00,3047.81,3053.31,3043.2,3050.36,3904.5975
2026-01-02 12:30:00,3050.35,3057.97,3048.66,3048.67,3944.2471
2026-01-02 13:00:00,3048.66,3058.42,3046.35,3053.55,5127.8548
2026-01-02 13:30:00,3053.55,3057.81,3047.64,3050.27,2869.2194
2026-01-02 14:00:00,3050.28,3054.56,3023.02,3035.41,10768.149
2026-01-02 14:30:00,3035.41,3109.0,3020.79,3082.85,46264.7386
2026-01-02 15:00:00,3082.84,3095.0,3055.13,3071.6,19337.6254
2026-01-02 15:30:00,3071.59,3097.65,3068.57,3086.64,11563.223
2026-01-02 16:00:00,3086.64,3117.33,3079.23,3106.33,22519.0534
2026-01-02 16:30:00,3106.33,3146.97,3105.28,3132.22,28234.0159
2026-01-02 17:00:00,3132.21,3150.01,3128.41,3133.09,16150.1749
2026-01-02 17:30:00,3133.08,3135.5,3110.83,3123.0,8628.8978
2026-01-02 18:00:00,3122.99,3132.2,3117.91,3123.49,7756.1645
2026-01-02 18:30:00,3123.49,3123.49,3097.13,3110.56,10381.0297
2026-01-02 19:00:00,3110.56,3124.28,3107.62,3120.79,5419.5887
2026-01-02 19:30:00,3120.79,3127.87,3119.72,3123.62,4422.3151
2026-01-02 20:00:00,3123.63,3129.75,3119.19,3121.6,5046.5142
2026-01-02 20:30:00,3121.6,3126.07,3111.52,3117.99,4489.1011
2026-01-02 21:00:00,3117.99,3126.23,3116.31,3125.39,2301.5632
2026-01-02 21:30:00,3125.39,3134.0,3122.76,3130.96,3708.3683
2026-01-02 22:00:00,3130.96,3146.0,3128.09,3132.4,5902.0123
2026-01-02 22:30:00,3132.39,3142.73,3130.33,3133.81,3291.2517
2026-01-02 23:00:00,3133.82,3135.66,3123.31,3123.95,2103.3568
2026-01-02 23:30:00,3123.95,3128.07,3120.3,3125.45,2784.104
2026-01-03 00:00:00,3125.46,3131.65,3122.26,3131.42,3591.2911
2026-01-03 00:30:00,3131.42,3136.71,3127.5,3131.0,2147.207
2026-01-03 01:00:00,3130.99,3131.8,3123.43,3124.94,2104.3001
2026-01-03 01:30:00,3124.94,3131.85,3124.93,3130.81,1628.2658
2026-01-03 02:00:00,3130.81,3130.81,3120.17,3127.06,3508.0105
2026-01-03 02:30:00,3127.06,3129.27,3124.0,3126.27,4450.8278
2026-01-03 03:00:00,3126.26,3127.21,3119.26,3121.37,2931.4238
2026-01-03 03:30:00,3121.38,3127.35,3120.94,3125.56,1278.609
2026-01-03 04:00:00,3125.56,3127.79,3119.78,3121.68,1804.442
2026-01-03 04:30:00,3121.68,3121.68,3115.01,3116.61,2984.6599
2026-01-03 05:00:00,3116.61,3119.09,3111.2,3112.48,2030.2061
2026-01-03 05:30:00,3112.48,3113.21,3104.89,3112.12,4050.0627
2026-01-03 06:00:00,3112.12,3117.76,3108.0,3108.37,3281.9454
2026-01-03 06:30:00,3108.36,3111.99,3098.34,3098.34,4457.7097
2026-01-03 07:00:00,3098.33,3105.31,3076.0,3082.5,13532.2767
2026-01-03 07:30:00,3082.49,3096.39,3077.55,3090.5,5707.2743
2026-01-03 08:00:00,3090.49,3105.72,3083.86,3100.23,5600.1626
2026-01-03 08:30:00,3100.22,3102.95,3094.66,3095.48,2952.9605
2026-01-03 09:00:00,3095.48,3100.89,3091.96,3099.58,2189.1193
2026-01-03 09:30:00,3099.57,3110.56,3098.3,3100.9,4204.6645
2026-01-03 10:00:00,3100.9,3101.7,3097.42,3101.41,2377.4121
2026-01-03 10:30:00,3101.42,3105.53,3097.05,3097.31,2055.6857
2026-01-03 11:00:00,3097.31,3097.98,3093.14,3094.41,2041.8975
2026-01-03 11:30:00,3094.41,3100.22,3091.99,3098.49,2764.5387
2026-01-03 12:00:00,3098.5,3101.27,3093.47,3101.27,1892.029
2026-01-03 12:30:00,3101.27,3105.58,3096.0,3105.04,4088.4785
2026-01-03 13:00:00,3105.04,3107.5,3100.89,3103.82,3070.8204
2026-01-03 13:30:00,3103.82,3107.99,3101.5,3103.03,1291.5305
2026-01-03 14:00:00,3103.03,3114.61,3101.5,3110.46,3623.3754
2026-01-03 14:30:00,3110.47,3112.75,3102.48,3106.0,3669.6182
2026-01-03 15:00:00,3106.0,3106.5,3100.59,3104.98,1993.3711
2026-01-03 15:30:00,3104.98,3107.5,3100.28,3101.31,1968.3079
2026-01-03 16:00:00,3101.32,3105.81,3098.33,3103.41,2148.4904
2026-01-03 16:30:00,3103.42,3112.17,3103.33,3107.03,2314.4055
2026-01-03 17:00:00,3107.04,3109.26,3105.62,3107.85,1250.9837
2026-01-03 17:30:00,3107.84,3110.42,3107.77,3108.46,1272.7615
2026-01-03 18:00:00,3108.47,3118.55,3105.08,3116.14,3060.7574
2026-01-03 18:30:00,3116.14,3116.5,3113.01,3116.46,1312.727
2026-01-03 19:00:00,3116.46,3116.46,3110.5,3112.93,1180.4158
2026-01-03 19:30:00,3112.92,3115.04,3111.57,3113.13,1417.7485
2026-01-03 20:00:00,3113.13,3114.02,3107.49,3110.45,1253.919
2026-01-03 20:30:00,3110.45,3116.89,3110.45,3115.65,1208.9807
2026-01-03 21:00:00,3115.65,3123.92,3113.04,3121.03,2675.0361
2026-01-03 21:30:00,3121.02,3129.22,3118.88,3120.87,3165.3224
2026-01-03 22:00:00,3120.87,3123.37,3113.92,3120.08,1680.3131
2026-01-03 22:30:00,3120.08,3126.2,3119.51,3122.78,1331.5144
2026-01-03 23:00:00,3122.78,3131.0,3120.89,3130.43,2024.7417
2026-01-03 23:30:00,3130.43,3131.0,3125.09,3127.11,1834.6248
2026-01-04 00:00:00,3127.11,3159.0,3126.35,3139.96,17955.7928
2026-01-04 00:30:00,3139.95,3167.22,3139.76,3157.75,10793.0349
2026-01-04 01:00:00,3157.75,3162.33,3147.04,3148.51,4928.8051
2026-01-04 01:30:00,3148.52,3152.35,3141.5,3150.17,3076.3363
2026-01-04 02:00:00,3150.17,3151.02,3140.12,3146.59,3033.7946
2026-01-04 02:30:00,3146.6,3148.89,3137.6,3141.12,2572.423
2026-01-04 03:00:00,3141.12,3150.58,3140.01,3143.2,2472.5798
2026-01-04 03:30:00,3143.21,3150.86,3141.72,3147.36,3481.9391
2026-01-04 04:00:00,3147.36,3155.51,3144.89,3150.07,3037.9325
2026-01-04 04:30:00,3150.06,3156.0,3147.84,3148.25,2230.3557
2026-01-04 05:00:00,3148.26,3152.3,3144.48,3151.38,2525.7567
2026-01-04 05:30:00,3151.39,3152.01,3145.55,3151.36,1430.6008
2026-01-04 06:00:00,3151.36,3163.19,3148.8,3149.77,7537.8543
2026-01-04 06:30:00,3149.77,3152.34,3139.37,3140.0,5711.5647
2026-01-04 07:00:00,3140.0,3145.92,3133.57,3139.83,10158.6718
2026-01-04 07:30:00,3139.83,3144.0,3136.4,3141.29,6531.8985
2026-01-04 08:00:00,3141.29,3141.98,3126.0,3133.48,5835.3086
2026-01-04 08:30:00,3133.47,3140.26,3133.0,3138.61,2612.6985
2026-01-04 09:00:00,3138.62,3148.0,3134.9,3135.92,5465.5479
2026-01-04 09:30:00,3135.92,3145.38,3135.92,3143.78,2812.3303
2026-01-04 10:00:00,3143.79,3148.3,3142.66,3143.55,1596.8761
2026-01-04 10:30:00,3143.54,3147.39,3142.7,3146.34,1827.8199
2026-01-04 11:00:00,3146.34,3146.34,3139.21,3140.14,2227.9002
2026-01-04 11:30:00,3140.14,3142.0,3135.32,3139.54,2946.96
2026-01-04 12:00:00,3139.55,3144.72,3135.32,3144.56,3095.806
2026-01-04 12:30:00,3144.55,3147.26,3133.59,3136.8,2948.817
2026-01-04 13:00:00,3136.81,3139.84,3131.8,3138.89,2601.5749
2026-01-04 13:30:00,3138.9,3141.51,3135.56,3140.76,1996.8205
2026-01-04 14:00:00,3140.75,3143.3,3134.0,3136.91,3780.8691
2026-01-04 14:30:00,3136.91,3138.77,3132.0,3137.26,2744.0399
2026-01-04 15:00:00,3137.25,3139.6,3135.32,3136.62,1720.3781
2026-01-04 15:30:00,3136.62,3137.42,3118.75,3135.55,6682.7481
2026-01-04 16:00:00,3135.55,3139.97,3131.03,3133.11,3047.6344
2026-01-04 16:30:00,3133.12,3139.88,3131.74,3139.11,1705.3968
2026-01-04 17:00:00,3139.12,3143.6,3135.68,3137.73,2040.9697
2026-01-04 17:30:00,3137.74,3142.01,3136.55,3137.5,1499.1094
2026-01-04 18:00:00,3137.49,3137.88,3126.24,3130.08,2055.5174
2026-01-04 18:30:00,3130.07,3135.6,3123.01,3135.03,3105.6584
2026-01-04 19:00:00,3135.04,3135.04,3118.98,3131.3,5773.3143
2026-01-04 19:30:00,3131.3,3135.14,3128.3,3132.72,2828.759
2026-01-04 20:00:00,3132.72,3140.22,3130.85,3139.92,1392.1564
2026-01-04 20:30:00,3139.92,3143.0,3137.19,3142.09,1557.51
2026-01-04 21:00:00,3142.09,3155.85,3139.64,3141.91,5983.9879
2026-01-04 21:30:00,3141.92,3146.58,3137.75,3145.44,1777.9526
2026-01-04 22:00:00,3145.44,3150.36,3136.89,3141.32,2429.6996
2026-01-04 22:30:00,3141.32,3142.0,3136.44,3139.37,1805.5205
2026-01-04 23:00:00,3139.37,3153.7,3136.41,3142.96,4000.5281
2026-01-04 23:30:00,3142.96,3146.57,3134.67,3144.7,2196.5184
2026-01-05 00:00:00,3144.71,3162.55,3143.54,3152.3,9812.5812
2026-01-05 00:30:00,3152.3,3175.32,3143.7,3168.19,12349.1844
2026-01-05 01:00:00,3168.2,3197.99,3163.12,3186.65,17866.426
2026-01-05 01:30:00,3186.65,3220.82,3180.01,3197.91,20752.3593
2026-01-05 02:00:00,3197.92,3204.34,3182.95,3185.23,7885.6943
2026-01-05 02:30:00,3185.24,3195.14,3184.31,3193.07,3856.5934
2026-01-05 03:00:00,3193.07,3197.51,3184.61,3190.06,3979.5204
2026-01-05 03:30:00,3190.06,3195.0,3185.05,3185.86,2245.7033
2026-01-05 04:00:00,3185.86,3188.35,3162.33,3165.25,9526.8969
2026-01-05 04:30:00,3165.26,3168.32,3157.46,3167.11,5989.8711
2026-01-05 05:00:00,3167.12,3169.63,3161.73,3166.57,2835.2917
2026-01-05 05:30:00,3166.56,3166.56,3148.0,3149.93,7738.0466
2026-01-05 06:00:00,3149.93,3156.64,3144.35,3145.03,5198.2633
2026-01-05 06:30:00,3145.03,3159.11,3135.31,3157.68,8230.3052
2026-01-05 07:00:00,3157.68,3163.24,3155.31,3158.01,2979.2849
2026-01-05 07:30:00,3158.01,3160.8,3156.72,3157.33,3895.4715
2026-01-05 08:00:00,3157.24,3172.01,3155.73,3167.0,3569.1687
2026-01-05 08:30:00,3167.0,3169.0,3160.33,3163.62,3769.3227
2026-01-05 09:00:00,3163.62,3164.73,3153.12,3162.32,6060.9837
2026-01-05 09:30:00,3162.32,3175.17,3159.61,3168.18,6314.4087
2026-01-05 10:00:00,3168.17,3179.04,3166.86,3175.01,4175.7864
2026-01-05 10:30:00,3175.0,3178.92,3162.52,3173.19,4613.8377
2026-01-05 11:00:00,3173.19,3183.56,3168.21,3173.44,3537.1231
2026-01-05 11:30:00,3173.45,3183.64,3172.66,3180.27,2977.1937
2026-01-05 12:00:00,3180.28,3183.91,3173.12,3174.4,2981.9676
2026-01-05 12:30:00,3174.4,3175.95,3166.33,3170.5,3189.8131
2026-01-05 13:00:00,3170.51,3175.32,3156.5,3160.31,5363.6603
2026-01-05 13:30:00,3160.3,3160.31,3143.67,3154.39,9582.7291
2026-01-05 14:00:00,3154.39,3160.78,3150.01,3154.33,4329.056
2026-01-05 14:30:00,3154.33,3178.34,3135.02,3167.0,22024.8439
2026-01-05 15:00:00,3167.0,3174.81,3152.4,3164.79,11579.358
2026-01-05 15:30:00,3164.79,3205.0,3162.89,3195.57,16405.7902
2026-01-05 16:00:00,3195.58,3202.68,3172.81,3180.89,14203.5385
2026-01-05 16:30:00,3180.9,3187.11,3175.64,3183.9,5439.435
2026-01-05 17:00:00,3183.9,3187.61,3159.48,3166.51,6136.7749
2026-01-05 17:30:00,3166.51,3229.99,3166.17,3213.38,17963.1094
2026-01-05 18:00:00,3213.39,3218.81,3186.39,3201.54,17649.1758
2026-01-05 18:30:00,3201.54,3228.95,3193.03,3228.3,9979.7794
2026-01-05 19:00:00,3228.31,3228.52,3215.4,3223.56,9357.3613
2026-01-05 19:30:00,3223.56,3226.82,3214.82,3223.07,3970.8095
2026-01-05 20:00:00,3223.07,3265.66,3220.0,3260.96,22087.5042
2026-01-05 20:30:00,3260.95,3260.95,3233.78,3241.93,13878.9149
2026-01-05 21:00:00,3241.94,3248.27,3232.88,3232.88,5492.8669
2026-01-05 21:30:00,3232.89,3244.69,3231.76,3238.32,3691.233
2026-01-05 22:00:00,3238.32,3248.22,3233.71,3242.0,3666.7083
2026-01-05 22:30:00,3242.0,3249.75,3229.59,3240.19,4710.6104
2026-01-05 23:00:00,3240.2,3241.39,3228.23,3231.51,3261.1424
2026-01-05 23:30:00,3231.52,3234.72,3224.86,3224.99,5341.1615
2026-01-06 00:00:00,3224.99,3231.21,3215.03,3221.19,4575.6947
2026-01-06 00:30:00,3221.19,3221.19,3203.34,3216.1,6263.0044
2026-01-06 01:00:00,3216.1,3247.3,3215.83,3243.2,10934.3661
2026-01-06 01:30:00,3243.2,3244.17,3216.76,3218.32,5522.5351
2026-01-06 02:00:00,3218.33,3224.36,3213.55,3219.01,4021.9604
2026-01-06 02:30:00,3219.01,3220.87,3208.72,3217.1,3136.9831
2026-01-06 03:00:00,3217.1,3225.0,3214.12,3224.28,3606.2354
2026-01-06 03:30:00,3224.28,3233.5,3222.72,3225.1,3599.4253
2026-01-06 04:00:00,3225.1,3233.52,3223.37,3226.93,3025.2851
2026-01-06 04:30:00,3226.94,3231.76,3222.95,3222.96,2223.9944
